user_id,signup_date,acquisition_channel,device_type,country,plan_type,funnel_stage,session_count,session_duration_min,features_used,support_tickets,user_feedback,satisfaction_score,upgraded,churned,onboarding_completed,bugs_reported,referral_count,trial_days_left,last_active_days
170,2025-05-12,Referral,Mobile,USA,Free,Sign-up,2.0,,1.0,0.0,Missing basic integrations,1.6,0,1,0,0.0,0.0,0.0,8.0
171,2025-01-28,Paid,Mobile,India,Free,Sign-up,4.0,18.0,1.0,0.0,Could be better but not terrible,3.0,0,1,0,2.0,0.0,0.0,3.0
172,2025-09-05,Organic,Tablet,UK,Free,Sign-up,3.0,18.0,0.0,0.0,Good enough for my use case,3.4,0,1,0,0.0,0.0,0.0,7.0
173,2025-01-17,Paid,Mobile,USA,Premium,Upgrade,18.0,140.0,19.0,0.0,Customer support was excellent,4.7,1,0,1,0.0,0.0,0.0,9.0
174,2025-04-09,Organic,Desktop,USA,Free,Landing,1.0,8.0,0.0,0.0,Missing basic integrations,2.1,0,1,0,1.0,0.0,0.0,1.0
175,2025-10-11,Referral,Mobile,USA,Free,Sign-up,2.0,19.0,1.0,0.0,Billing system is confusing,2.4,0,1,0,0.0,2.0,0.0,6.0
176,2025-09-26,Organic,Mobile,Canada,Free,First Feature Use,5.0,54.0,3.0,0.0,No strong opinion yet,3.5,0,1,1,0.0,0.0,0.0,8.0
177,2025-08-18,Referral,Mobile,USA,Free,First Feature Use,9.0,61.0,5.0,0.0,Data export works perfectly,4.7,0,1,1,0.0,0.0,0.0,18.0
178,2025-02-28,Referral,Desktop,USA,Free,First Feature Use,5.0,52.0,5.0,0.0,Ok for basic use,3.9,0,1,1,1.0,0.0,0.0,13.0
179,2025-06-06,Paid,Mobile,USA,Free,Landing,1.0,8.0,0.0,,Mobile app crashes while exporting reports,2.3,0,1,0,0.0,0.0,0.0,4.0
180,2025-06-26,Paid,Mobile,UK,Free,First Feature Use,10.0,45.0,,0.0,Great value for money,4.5,0,1,1,0.0,1.0,0.0,11.0
181,2025-08-19,Organic,Tablet,Germany,Free,Sign-up,2.0,21.0,1.0,0.0,Trial period too short,1.1,0,1,0,1.0,0.0,0.0,8.0
182,2025-06-22,Organic,Mobile,UK,Free,Sign-up,2.0,23.0,1.0,0.0,Too many bugs on mobile,1.8,0,1,0,0.0,0.0,0.0,7.0
183,2026-04-22,Organic,Mobile,USA,Free,Onboarding,5.0,43.0,1.0,0.0,Standard SaaS experience,2.7,0,1,1,0.0,0.0,0.0,2.0
184,2025-01-21,Paid,Mobile,USA,Free,Landing,1.0,6.0,0.0,0.0,Email notifications are spammy,1.8,0,1,0,,0.0,0.0,2.0
185,2025-06-21,Paid,Desktop,USA,Free,Onboarding,7.0,40.0,1.0,3.0,"Works as expected, nothing special",,0,1,1,1.0,0.0,0.0,11.0
186,2025-03-17,Organic,Mobile,USA,Free,Onboarding,4.0,40.0,2.0,0.0,Could be better but not terrible,3.3,0,1,1,1.0,0.0,0.0,6.0
187,2026-01-16,Organic,Mobile,UK,Premium,Upgrade,22.0,100.0,18.0,0.0,Customer support was excellent,4.1,1,0,1,0.0,1.0,0.0,5.0
188,2025-08-06,Referral,Mobile,USA,Basic,First Feature Use,9.0,40.0,7.0,0.0,Helped our team productivity,4.1,0,0,1,0.0,0.0,5.0,9.0
189,2025-11-06,Organic,Mobile,India,Free,First Feature Use,9.0,57.0,3.0,1.0,Very intuitive UI,4.7,0,1,1,0.0,0.0,0.0,18.0
190,2025-10-15,Referral,Desktop,UK,Premium,Upgrade,24.0,149.0,13.0,0.0,The API documentation is clear,4.1,1,0,1,1.0,0.0,0.0,25.0
191,2025-06-16,Organic,Desktop,India,Basic,First Feature Use,6.0,47.0,4.0,0.0,Standard SaaS experience,2.9,0,1,1,0.0,2.0,0.0,16.0
192,2025-11-03,Paid,Mobile,Canada,Free,Onboarding,,31.0,2.0,1.0,Still evaluating whether premium is worth it,3.0,0,1,1,0.0,1.0,0.0,4.0
193,2026-02-26,Organic,Mobile,Germany,Basic,Onboarding,6.0,29.0,3.0,0.0,Will decide after trial ends,2.5,0,0,1,0.0,0.0,6.0,10.0
194,2025-06-22,Paid,Mobile,USA,Free,Landing,2.0,11.0,0.0,0.0,No dark mode,2.0,0,1,0,0.0,0.0,0.0,5.0
195,2025-05-01,Paid,Desktop,Germany,Free,Landing,2.0,6.0,0.0,0.0,Pricing too high for small businesses,1.6,0,1,0,0.0,0.0,0.0,2.0
196,2026-04-27,Organic,Mobile,India,Free,Sign-up,4.0,17.0,1.0,1.0,Nothing exceptional,2.9,0,1,0,0.0,0.0,0.0,1.0
197,2025-06-10,Paid,Mobile,India,Free,Onboarding,5.0,38.0,3.0,0.0,Need more time before upgrading,2.7,0,1,1,0.0,0.0,0.0,10.0
198,2025-12-03,Paid,Tablet,USA,Free,Onboarding,4.0,,2.0,0.0,Average experience so far,2.5,0,1,1,0.0,0.0,0.0,2.0
199,2025-08-02,Paid,Mobile,USA,Free,Sign-up,4.0,,0.0,0.0,Basic features work fine so far,2.9,0,1,0,1.0,0.0,0.0,2.0
200,2025-07-14,Paid,Tablet,Canada,Free,Sign-up,4.0,24.0,1.0,0.0,Meets minimum requirements,2.9,0,1,0,0.0,0.0,0.0,1.0
201,2026-04-04,Organic,Mobile,USA,Free,Sign-up,3.0,17.0,0.0,0.0,"Works as expected, nothing special",3.0,0,1,0,0.0,0.0,0.0,7.0
202,2025-03-31,Paid,Mobile,USA,Free,Landing,2.0,10.0,0.0,0.0,Feature X is broken for weeks,2.2,0,1,0,0.0,0.0,0.0,6.0
203,2025-03-06,Referral,Mobile,USA,Free,Sign-up,4.0,21.0,1.0,,Will evaluate again next month,2.5,0,1,0,0.0,0.0,0.0,4.0
204,2025-06-26,Referral,Mobile,Germany,Free,Sign-up,4.0,10.0,0.0,0.0,Could be better but not terrible,3.8,0,1,0,1.0,0.0,0.0,5.0
205,2025-11-05,Referral,Mobile,USA,Free,First Feature Use,,46.0,5.0,0.0,Analytics dashboard is insightful,4.5,0,1,1,1.0,1.0,0.0,13.0
206,2025-02-24,Organic,Mobile,Germany,Free,Landing,,11.0,0.0,0.0,Missing key features compared to competitors,2.2,0,1,0,0.0,0.0,0.0,3.0
207,2025-06-26,Paid,Tablet,USA,Free,First Feature Use,6.0,59.0,5.0,0.0,Will evaluate again next month,3.2,0,1,1,0.0,1.0,0.0,1.0
208,2025-03-11,Paid,Mobile,USA,Premium,Upgrade,24.0,78.0,13.0,0.0,Support team solved my issue quickly,4.5,1,0,1,0.0,0.0,0.0,5.0
209,2025-07-24,Organic,Desktop,USA,Free,Landing,1.0,9.0,0.0,0.0,No offline access,1.2,0,1,0,0.0,0.0,0.0,4.0
210,2026-04-07,Referral,Desktop,UK,Free,First Feature Use,5.0,39.0,5.0,1.0,Room for improvement in UI,3.9,0,1,1,0.0,0.0,0.0,13.0
211,2025-11-30,Paid,Desktop,USA,Free,Onboarding,7.0,39.0,3.0,3.0,Needs a few more integrations,3.4,0,1,1,0.0,,0.0,6.0
212,2025-10-27,Organic,Desktop,USA,Free,Landing,1.0,8.0,0.0,0.0,Trial period too short,1.9,0,1,0,0.0,0.0,0.0,4.0
213,2026-04-11,Organic,Mobile,USA,Free,Onboarding,3.0,39.0,2.0,0.0,Will evaluate again next month,3.0,0,1,1,0.0,0.0,0.0,1.0
214,2025-10-12,Referral,Mobile,USA,Free,Onboarding,4.0,22.0,2.0,1.0,It's fine for now,3.4,0,1,1,0.0,0.0,0.0,11.0
215,2025-11-28,Organic,Mobile,India,Free,Onboarding,4.0,41.0,2.0,0.0,Ok for basic use,2.9,0,1,1,1.0,0.0,0.0,8.0
216,2025-01-21,Organic,Mobile,USA,Free,Sign-up,2.0,17.0,0.0,1.0,App crashes during report export,2.4,0,1,0,0.0,0.0,0.0,5.0
217,2025-11-04,Organic,Mobile,USA,Free,Sign-up,3.0,17.0,0.0,1.0,Meets minimum requirements,2.9,0,1,0,1.0,0.0,0.0,5.0
218,2025-06-05,Organic,Mobile,USA,Free,Landing,2.0,8.0,0.0,0.0,Frequent downtime,1.6,0,1,0,0.0,0.0,0.0,2.0
219,2026-01-05,Referral,Tablet,USA,Free,First Feature Use,9.0,57.0,3.0,1.0,Best SaaS tool I've used,4.0,0,1,1,1.0,0.0,0.0,4.0
220,2026-04-10,Paid,Tablet,Germany,Basic,Upgrade,19.0,88.0,18.0,0.0,Saves me hours every week,4.7,1,0,1,0.0,0.0,0.0,16.0
221,2025-09-15,Paid,Mobile,USA,Premium,Upgrade,19.0,113.0,14.0,2.0,The dashboard analytics are extremely useful,5.0,1,0,1,2.0,1.0,0.0,5.0
222,2026-04-20,Referral,Mobile,USA,Free,Onboarding,3.0,43.0,2.0,0.0,Good enough for my use case,3.5,0,1,1,0.0,0.0,0.0,6.0
223,2025-11-23,Paid,Mobile,USA,Free,First Feature Use,11.0,38.0,4.0,1.0,The API documentation is clear,4.3,0,1,1,0.0,0.0,0.0,17.0
224,2025-07-11,Organic,Mobile,India,Basic,Onboarding,4.0,20.0,2.0,1.0,Good enough for my use case,4.0,0,0,1,0.0,0.0,6.0,5.0
225,2026-04-06,Paid,Mobile,UK,Free,Onboarding,3.0,33.0,1.0,1.0,"Works as expected, nothing special",3.6,0,1,1,1.0,1.0,0.0,13.0
226,2026-04-15,Organic,Tablet,USA,Free,Landing,2.0,,0.0,0.0,Feature X is broken for weeks,1.1,0,1,0,1.0,0.0,0.0,2.0
227,2025-09-10,Organic,Mobile,India,Basic,First Feature Use,7.0,49.0,4.0,0.0,Could be better but not terrible,3.2,0,0,1,2.0,0.0,1.0,16.0
228,2025-08-12,Paid,Mobile,UK,Premium,Upgrade,13.0,134.0,14.0,0.0,Helped our team productivity,4.9,1,0,1,1.0,0.0,0.0,3.0
229,2025-04-15,Referral,Mobile,USA,Premium,Upgrade,17.0,130.0,12.0,1.0,Support team solved my issue quickly,4.7,1,0,1,1.0,1.0,0.0,9.0
230,2025-03-10,Paid,Tablet,USA,Free,First Feature Use,9.0,66.0,4.0,0.0,Support team solved my issue quickly,4.7,0,1,1,0.0,1.0,0.0,14.0
231,2025-01-07,Referral,Tablet,UK,Free,First Feature Use,8.0,68.0,6.0,0.0,Average experience so far,3.4,0,1,1,0.0,0.0,0.0,2.0
232,2026-03-03,Paid,Desktop,India,Premium,Upgrade,21.0,73.0,14.0,0.0,Customer support was excellent,4.0,1,0,1,1.0,0.0,0.0,18.0
233,2025-06-04,Paid,Mobile,Canada,Free,First Feature Use,10.0,30.0,3.0,0.0,Very intuitive UI,4.9,0,1,1,1.0,0.0,0.0,16.0
234,2026-04-05,Referral,Mobile,USA,Basic,First Feature Use,7.0,54.0,3.0,2.0,No strong opinion yet,2.7,0,0,1,1.0,3.0,5.0,19.0
235,2025-11-13,Organic,Mobile,India,Free,Landing,2.0,11.0,0.0,0.0,Feature X is broken for weeks,1.5,0,1,0,0.0,0.0,0.0,4.0
236,2025-02-19,Organic,Mobile,USA,Free,Landing,1.0,11.0,0.0,0.0,UI feels outdated,1.4,0,1,0,0.0,0.0,0.0,1.0
237,2025-02-27,Paid,Desktop,Germany,Free,Onboarding,6.0,23.0,2.0,0.0,Learning curve is medium,3.9,0,1,1,0.0,0.0,0.0,7.0
238,2025-11-14,Paid,Mobile,UK,Free,Sign-up,3.0,23.0,1.0,0.0,"Works as expected, nothing special",2.8,0,1,0,0.0,0.0,0.0,9.0
239,2025-08-06,Organic,Mobile,UK,Free,Sign-up,3.0,16.0,1.0,0.0,Nothing exceptional,3.1,0,1,0,0.0,0.0,0.0,7.0
240,2025-10-31,Organic,Desktop,USA,Basic,First Feature Use,8.0,58.0,3.0,0.0,Decent but not great,3.0,0,0,1,0.0,0.0,7.0,11.0
241,2025-11-28,Organic,Mobile,USA,Free,Landing,2.0,8.0,0.0,0.0,App crashes during report export,1.6,0,1,0,0.0,0.0,0.0,1.0
242,2026-01-28,Paid,Desktop,India,Free,Landing,1.0,10.0,0.0,0.0,Billing system is confusing,1.9,0,1,0,0.0,0.0,0.0,3.0
243,2025-08-17,Referral,Mobile,USA,Free,Sign-up,3.0,10.0,1.0,0.0,Ok for basic use,4.0,0,1,0,1.0,0.0,0.0,9.0
244,2025-01-09,Referral,Mobile,USA,Free,First Feature Use,6.0,69.0,,1.0,Basic features work fine so far,3.2,0,1,1,3.0,0.0,0.0,2.0
245,2025-04-14,Paid,Mobile,USA,Free,First Feature Use,10.0,51.0,7.0,0.0,The mobile app is surprisingly good,4.5,0,1,1,1.0,1.0,0.0,17.0
246,2025-11-10,Referral,Tablet,USA,Free,Onboarding,5.0,35.0,2.0,1.0,Not blown away but not disappointed,2.8,0,1,1,0.0,0.0,0.0,6.0
247,2025-12-05,Paid,Mobile,UK,Free,Sign-up,3.0,15.0,1.0,0.0,No strong opinion yet,3.6,0,1,0,1.0,0.0,0.0,8.0
248,2026-01-27,Organic,Mobile,USA,Free,Sign-up,4.0,23.0,0.0,0.0,"Works as expected, nothing special",2.8,0,1,0,0.0,0.0,0.0,5.0
249,2025-08-21,Organic,Mobile,USA,Free,Landing,2.0,5.0,0.0,0.0,Cannot customize reports enough,1.8,0,1,0,0.0,0.0,0.0,5.0
250,2025-06-30,Paid,Desktop,USA,Free,First Feature Use,11.0,69.0,5.0,2.0,Data export works perfectly,4.0,0,1,1,0.0,1.0,0.0,11.0
251,2026-03-19,Organic,Desktop,India,Free,Sign-up,3.0,22.0,0.0,0.0,Nothing exceptional,3.1,0,1,0,0.0,1.0,0.0,3.0
252,2026-01-06,Paid,Mobile,Germany,Basic,Upgrade,20.0,97.0,,0.0,The API documentation is clear,4.5,1,0,1,0.0,1.0,0.0,29.0
253,2025-06-10,Paid,Mobile,USA,Basic,Onboarding,5.0,27.0,1.0,0.0,Haven't used all features yet,3.8,0,0,1,1.0,1.0,8.0,12.0
254,2026-02-21,Organic,Tablet,UK,Free,Landing,1.0,,0.0,0.0,Export functionality is limited,1.5,0,1,0,0.0,0.0,0.0,1.0
255,2026-02-19,Referral,Desktop,USA,Free,First Feature Use,5.0,36.0,3.0,2.0,Will decide after trial ends,3.4,0,1,1,1.0,0.0,0.0,1.0
256,2026-03-11,Paid,Desktop,UK,Free,First Feature Use,7.0,34.0,7.0,0.0,Standard SaaS experience,2.5,0,1,1,0.0,0.0,0.0,19.0
257,2025-11-25,Organic,Mobile,India,Free,Sign-up,4.0,12.0,0.0,0.0,Learning curve is medium,3.3,0,1,0,0.0,0.0,0.0,4.0
258,2025-12-27,Paid,Mobile,USA,Free,Sign-up,2.0,,0.0,0.0,Too many steps during setup process,2.0,0,1,0,0.0,0.0,0.0,7.0
259,2026-04-10,Paid,Desktop,USA,Free,Landing,2.0,5.0,0.0,0.0,Mobile UI is cluttered,1.2,0,1,0,0.0,0.0,0.0,6.0
260,2026-04-29,Organic,Mobile,UK,Free,Onboarding,5.0,28.0,3.0,0.0,Standard SaaS experience,2.6,0,1,1,1.0,0.0,0.0,1.0
261,2025-12-31,Organic,Mobile,Germany,Free,Landing,2.0,7.0,0.0,0.0,Customer support unhelpful,2.3,0,1,0,1.0,0.0,0.0,6.0
262,2025-03-11,Paid,Mobile,Germany,Free,Sign-up,3.0,11.0,0.0,0.0,No strong opinion yet,3.3,0,1,0,0.0,0.0,0.0,9.0
263,2026-02-16,Referral,Mobile,India,Free,Onboarding,5.0,23.0,3.0,1.0,Still evaluating whether premium is worth it,3.4,0,1,1,1.0,0.0,0.0,9.0
264,2025-01-01,Paid,Desktop,USA,Basic,Upgrade,11.0,146.0,16.0,0.0,The API documentation is clear,4.2,1,0,1,1.0,0.0,0.0,5.0
265,2026-04-02,Referral,Tablet,USA,Free,Sign-up,4.0,15.0,0.0,0.0,Good enough for my use case,3.4,0,1,0,1.0,0.0,0.0,2.0
266,2025-05-23,Referral,Mobile,India,Basic,First Feature Use,6.0,33.0,7.0,1.0,Not blown away but not disappointed,3.2,0,0,1,0.0,0.0,7.0,2.0
267,2025-04-12,Organic,Desktop,USA,Free,Sign-up,2.0,17.0,0.0,1.0,Feature X is broken for weeks,2.4,0,1,0,1.0,0.0,0.0,4.0
268,2025-12-02,Paid,Desktop,UK,Premium,Upgrade,23.0,83.0,14.0,0.0,The API documentation is clear,,1,0,1,0.0,0.0,0.0,26.0
269,2025-10-27,Organic,Desktop,USA,Free,Landing,2.0,6.0,0.0,0.0,Mobile app crashes while exporting reports,1.7,0,1,0,0.0,0.0,0.0,4.0
270,2025-03-09,Organic,Desktop,USA,Free,Landing,1.0,14.0,0.0,0.0,Mobile UI is cluttered,1.8,0,1,0,0.0,0.0,0.0,1.0
271,2025-05-26,Paid,Tablet,USA,Free,Sign-up,2.0,20.0,0.0,0.0,Support response time is slow,1.5,0,1,0,,0.0,0.0,8.0
272,2025-01-31,Paid,Tablet,Germany,Free,First Feature Use,7.0,59.0,5.0,0.0,Standard SaaS experience,3.9,0,1,1,1.0,0.0,0.0,5.0
273,2025-12-05,Organic,Mobile,USA,Basic,First Feature Use,7.0,61.0,4.0,3.0,Could be better but not terrible,3.0,0,1,1,2.0,0.0,1.0,9.0
274,2025-09-15,Referral,Desktop,India,Free,First Feature Use,5.0,61.0,,0.0,"Works as expected, nothing special",3.2,0,1,1,0.0,1.0,0.0,18.0
275,2025-02-17,Paid,Mobile,India,Free,Sign-up,2.0,11.0,1.0,1.0,Too many bugs on mobile,1.9,0,1,0,0.0,0.0,0.0,4.0
276,2025-12-29,Referral,Mobile,Germany,Premium,Upgrade,18.0,102.0,11.0,0.0,Integration with Slack was seamless,4.4,1,0,1,0.0,1.0,,19.0
277,2025-12-18,Organic,Mobile,USA,Free,Sign-up,3.0,17.0,0.0,0.0,Meets minimum requirements,2.6,0,1,0,0.0,,0.0,4.0
278,2025-01-22,Referral,Mobile,UK,Free,Sign-up,2.0,20.0,1.0,0.0,Steep learning curve,2.2,0,1,0,0.0,0.0,0.0,7.0
279,2025-06-25,Organic,Desktop,Canada,Free,Onboarding,6.0,29.0,3.0,2.0,Room for improvement in UI,,0,1,1,,0.0,0.0,11.0
280,2026-01-10,Organic,Mobile,USA,Free,First Feature Use,6.0,,3.0,0.0,Works most of the time,2.8,0,1,1,1.0,0.0,0.0,4.0
281,2025-04-23,Paid,Desktop,UK,Free,First Feature Use,6.0,59.0,3.0,0.0,Not sure if I'll continue,3.4,0,1,1,0.0,0.0,0.0,4.0
282,2025-07-14,Paid,Desktop,USA,Free,Landing,1.0,13.0,0.0,0.0,Pricing feels too expensive,1.9,0,1,0,0.0,0.0,0.0,5.0
283,2025-08-02,Paid,Desktop,USA,Free,Sign-up,3.0,10.0,1.0,0.0,"Works as expected, nothing special",3.2,0,1,0,0.0,0.0,0.0,8.0
284,2025-05-02,Paid,Mobile,USA,Free,Sign-up,4.0,14.0,1.0,0.0,Nothing exceptional,2.5,0,1,0,,,0.0,7.0
285,2026-01-04,Organic,Mobile,India,Free,Sign-up,4.0,16.0,1.0,2.0,Need more time before upgrading,3.2,0,1,0,1.0,0.0,0.0,3.0
286,2025-06-09,Paid,Mobile,India,Free,Landing,2.0,10.0,0.0,0.0,App crashes during report export,1.7,0,1,0,1.0,0.0,0.0,3.0
287,2026-04-28,Organic,Mobile,USA,Free,Sign-up,2.0,,0.0,0.0,Steep learning curve,2.5,0,1,0,0.0,0.0,0.0,6.0
288,2026-04-03,Paid,Desktop,India,Free,Onboarding,4.0,33.0,3.0,0.0,Good enough for my use case,3.2,0,1,1,0.0,0.0,0.0,13.0
289,2025-03-10,Organic,Desktop,USA,Free,Landing,2.0,13.0,0.0,0.0,Pricing feels too expensive,2.1,0,1,0,1.0,0.0,0.0,5.0
290,2025-04-09,Referral,Mobile,UK,Free,Landing,1.0,11.0,0.0,0.0,Missing basic integrations,1.5,0,1,0,0.0,0.0,0.0,4.0
291,2025-01-27,Paid,Desktop,Canada,Free,First Feature Use,8.0,61.0,3.0,0.0,No strong opinion yet,2.9,0,1,1,3.0,1.0,0.0,1.0
292,2025-05-15,Paid,Mobile,USA,Free,First Feature Use,,50.0,6.0,0.0,Not blown away but not disappointed,3.4,0,1,1,0.0,1.0,0.0,8.0
293,2026-03-25,Referral,Mobile,India,Free,First Feature Use,5.0,46.0,4.0,1.0,Good enough for my use case,3.7,0,1,1,2.0,1.0,0.0,6.0
294,2025-01-26,Paid,Desktop,UK,Free,First Feature Use,9.0,63.0,4.0,1.0,Highly recommend to other teams,4.6,0,1,1,2.0,0.0,0.0,16.0
295,2025-11-24,Organic,Mobile,India,Free,Sign-up,3.0,12.0,,0.0,Not sure if I'll continue,2.8,0,1,0,0.0,0.0,0.0,4.0
296,2025-11-09,Organic,Desktop,USA,Free,Landing,2.0,7.0,0.0,,No dark mode,1.8,0,1,0,0.0,0.0,0.0,1.0
297,2025-11-19,Paid,Desktop,USA,Free,Onboarding,7.0,43.0,1.0,1.0,Not blown away but not disappointed,3.7,0,1,1,0.0,1.0,0.0,12.0
298,2026-03-31,Organic,Desktop,UK,Free,Landing,1.0,9.0,0.0,0.0,Data sync is unreliable,1.8,0,1,0,0.0,0.0,0.0,2.0
299,2025-09-05,Paid,Mobile,USA,Free,Sign-up,2.0,13.0,0.0,0.0,Too many bugs on mobile,1.8,0,1,0,1.0,0.0,0.0,6.0
300,2025-12-02,Organic,Mobile,USA,Free,Sign-up,3.0,10.0,1.0,0.0,Standard SaaS experience,3.2,0,1,0,0.0,0.0,0.0,1.0
301,2025-10-12,Organic,Mobile,India,Free,Landing,1.0,5.0,0.0,1.0,App crashes during report export,2.3,0,1,0,0.0,0.0,0.0,6.0
302,2026-03-31,Paid,Tablet,USA,Premium,Upgrade,19.0,77.0,10.0,3.0,Support team solved my issue quickly,4.9,1,0,1,,0.0,0.0,24.0
303,2025-04-08,Referral,Mobile,India,Premium,Upgrade,23.0,77.0,11.0,1.0,Worth every penny,4.1,1,0,1,0.0,0.0,0.0,12.0
304,2026-02-20,Paid,Mobile,USA,Free,Landing,2.0,9.0,0.0,0.0,Mobile app crashes while exporting reports,1.1,0,1,0,0.0,0.0,0.0,1.0
305,2026-02-04,Referral,Desktop,UK,Free,Sign-up,2.0,16.0,1.0,1.0,Export functionality is limited,1.2,0,1,0,0.0,0.0,0.0,1.0
306,2026-01-05,Referral,Desktop,Canada,Basic,First Feature Use,6.0,50.0,4.0,1.0,Meets minimum requirements,3.8,0,0,1,0.0,0.0,2.0,16.0
307,2025-10-29,Organic,Desktop,Canada,Premium,Upgrade,10.0,100.0,9.0,1.0,Real-time sync is fast,4.8,1,0,1,0.0,0.0,0.0,12.0
308,2026-04-22,Organic,Tablet,USA,Free,Landing,1.0,11.0,,0.0,Dashboard loads slowly,1.5,0,1,0,1.0,0.0,0.0,3.0
309,2026-04-29,Paid,Mobile,Germany,Free,First Feature Use,10.0,63.0,4.0,1.0,Automated reports are a lifesaver,4.5,0,1,1,0.0,0.0,0.0,15.0
310,2025-01-14,Referral,Mobile,USA,Free,First Feature Use,10.0,31.0,5.0,0.0,Support team solved my issue quickly,4.2,0,1,1,1.0,1.0,0.0,
311,2026-01-19,Paid,Mobile,USA,Free,Onboarding,7.0,34.0,2.0,0.0,Meets minimum requirements,2.8,0,1,1,1.0,0.0,0.0,1.0
312,2025-11-21,Referral,Mobile,UK,Free,First Feature Use,10.0,35.0,6.0,0.0,The API documentation is clear,4.0,0,1,1,2.0,0.0,0.0,8.0
313,2025-10-30,Organic,Desktop,Canada,Free,Landing,2.0,14.0,0.0,0.0,Mobile app crashes while exporting reports,,0,1,0,0.0,0.0,0.0,3.0
314,2025-07-09,Organic,Mobile,Canada,Free,Sign-up,2.0,13.0,1.0,0.0,Mobile UI is cluttered,2.4,0,1,0,2.0,0.0,0.0,1.0
315,2025-07-28,Paid,Desktop,USA,Free,First Feature Use,8.0,66.0,5.0,1.0,Needs a few more integrations,2.9,0,1,1,0.0,0.0,0.0,4.0
316,2025-09-26,Paid,Mobile,India,Free,Sign-up,2.0,12.0,0.0,0.0,Email notifications are spammy,1.7,0,1,0,1.0,0.0,0.0,9.0
317,2025-05-07,Organic,Mobile,India,Free,Onboarding,7.0,32.0,3.0,0.0,Needs a few more integrations,2.8,0,1,1,0.0,0.0,0.0,7.0
318,2025-12-09,Organic,Desktop,USA,Free,First Feature Use,7.0,35.0,7.0,1.0,Needs a few more integrations,3.9,0,1,1,0.0,0.0,0.0,4.0
319,2025-08-15,Organic,Mobile,India,Basic,Onboarding,6.0,21.0,,0.0,Still exploring features,3.2,0,0,1,2.0,0.0,12.0,10.0
320,2026-04-24,Paid,Desktop,USA,Premium,Upgrade,15.0,129.0,8.0,1.0,Worth every penny,4.4,1,0,1,0.0,0.0,0.0,17.0
321,2025-03-29,Referral,Tablet,USA,Free,Onboarding,4.0,40.0,2.0,0.0,Need more time before upgrading,2.5,0,1,1,0.0,0.0,0.0,4.0
322,2026-01-31,Referral,Desktop,India,Free,First Feature Use,7.0,48.0,3.0,1.0,It's fine for now,3.7,0,1,1,1.0,0.0,0.0,3.0
323,2025-03-27,Paid,Mobile,USA,Free,First Feature Use,10.0,46.0,3.0,2.0,Customer support was excellent,4.3,0,1,1,2.0,1.0,0.0,1.0
324,2025-08-13,Paid,Tablet,USA,Basic,First Feature Use,8.0,58.0,5.0,1.0,No strong opinion yet,3.7,0,1,1,0.0,0.0,0.0,15.0
325,2025-01-30,Paid,Mobile,USA,Free,Onboarding,3.0,27.0,1.0,0.0,Could be better but not terrible,3.7,0,1,1,0.0,0.0,0.0,8.0
326,2025-09-17,Organic,Desktop,India,Free,Sign-up,4.0,11.0,0.0,1.0,Basic features work fine so far,4.0,0,1,0,0.0,0.0,0.0,6.0
327,2025-09-02,Organic,Mobile,USA,Free,First Feature Use,5.0,49.0,3.0,0.0,No strong opinion yet,3.7,0,1,1,1.0,0.0,0.0,18.0
328,2026-04-28,Organic,Mobile,USA,Free,Onboarding,6.0,39.0,3.0,0.0,Could be better but not terrible,2.7,0,1,1,0.0,0.0,0.0,3.0
329,2025-04-01,Referral,Tablet,UK,Free,Landing,1.0,11.0,0.0,1.0,No offline access,2.2,0,1,0,0.0,0.0,0.0,4.0
330,2025-03-10,Referral,Mobile,USA,Free,First Feature Use,11.0,43.0,4.0,0.0,Easy onboarding experience,4.3,0,1,1,0.0,0.0,0.0,3.0
331,2025-12-23,Paid,Desktop,Germany,Free,Sign-up,3.0,21.0,0.0,0.0,Need more time before upgrading,3.9,0,1,0,0.0,0.0,,6.0
332,2025-04-28,Paid,Mobile,USA,Free,Landing,1.0,5.0,0.0,0.0,Missing basic integrations,1.2,0,1,0,0.0,0.0,0.0,3.0
333,2026-04-23,Organic,Desktop,USA,Free,Landing,1.0,7.0,0.0,1.0,Pricing too high for small businesses,1.6,0,1,0,0.0,0.0,0.0,2.0
334,2025-12-19,Paid,Tablet,USA,Free,Sign-up,4.0,14.0,1.0,0.0,Good enough for my use case,3.9,0,1,0,1.0,1.0,0.0,7.0
335,2025-02-03,Paid,Mobile,USA,Free,Onboarding,7.0,21.0,2.0,1.0,Standard SaaS experience,3.3,0,1,1,2.0,0.0,0.0,
336,2026-04-27,Paid,Desktop,Germany,Free,First Feature Use,10.0,55.0,5.0,0.0,Automated reports are a lifesaver,5.0,0,1,1,3.0,0.0,0.0,18.0
337,2025-07-15,Organic,Desktop,USA,Free,Sign-up,4.0,20.0,,0.0,Will decide after trial ends,3.3,0,1,0,0.0,0.0,0.0,8.0
338,2025-07-27,Referral,Tablet,India,Free,First Feature Use,5.0,39.0,4.0,1.0,Decent but not great,3.4,0,1,1,0.0,0.0,0.0,6.0
339,2025-03-23,Paid,Mobile,USA,Free,First Feature Use,6.0,49.0,4.0,0.0,Meets minimum requirements,3.8,0,1,1,0.0,0.0,0.0,3.0
